mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
2.271381638715746,0.5692060744536724,2.3093079881141603,2.4457062094095106,0.7883655470046768,1.7310428311529338,1.9206617052178356,2.6405147394813606,0.06805924255424302,-0.17928000895795668,2.672805021327027,-0.9198355504219885,2.8078309187913413,2.684200993783712,-0.991069471381022,0.15249028821754232,0.10700825441123363,0.500844003817179,-0.6295653777857484,-0.0034929676840139336,2.3522103568411072,-0.0025799979856490633,2.602286417208042,2.3858276033009305,-0.12621415737871783,0.7983656254578713,0.8893653404354739,1.9032073269210719,-0.2895647259572016,0.07940639461583651
0.3460815234938339,1.3189613843633554,0.44525337956080213,0.24014020562259883,0.930876555532679,1.2488245279033685,0.980932612792854,1.0210364581541778,0.4320820371170898,0.36831841444349006,0.2042638214960262,-0.3434628402293265,0.4248696282053102,0.1542116301944882,-0.5769555555841327,0.2788404756877466,0.10700825441123363,-0.11057138281164818,-0.34348372308137165,-0.2886818379418465,0.8265223296024308,1.723585742126382,1.2474742918940718,0.6893848638830834,1.4056099092468064,2.1509607497978864,1.6026085691735588,1.2999317340896523,1.6872183529397828,0.7637363529445637
1.7462997891097696,0.0441548781964467,1.7517559400200764,1.763087062026155,1.3134061047394214,0.8585466793589734,1.5337144318663727,2.0143544198117995,-0.28882585015443113,-0.2983826660477718,0.17866734859795425,-0.3637771619599236,0.1374832062542504,0.4165484742390918,0.6947536328471112,0.09573978028600999,0.6966581322845286,1.1926258459049495,0.43809135757098544,0.06840627704926353,1.1898796946822783,-0.11807963045877312,1.149643219387811,1.0612564455926323,1.511557395122924,0.22510845590612535,1.1387068618182625,1.5202456148050483,0.15774777478853927,-0.18286752950554164
0.05628225130692874,-0.5609888734220507,-0.05820779819579745,-0.05350372070868946,-2.362627857343416,-1.4333975129341943,-0.9974120974691502,-1.0815167474800584,-1.059697650405167,-1.225192997654721,-1.1354295396776344,-0.8830850956548177,-1.1317677238361337,-0.8008812402815823,-1.1514354977374268,-1.1591959800112728,-0.8188917111792487,-1.248623424624377,-0.6089674986470334,-0.8342904606546602,-0.2800660095043763,-0.817406172282346,-0.3788931740736406,-0.34548062350291847,-2.056665639613131,-1.2572142187863213,-1.084317347118794,-1.1999654345379969,-0.7245799758233346,-1.210413665091303
-0.38272060656036244,-1.3285425289675719,-0.39149077619830613,-0.4315923432895568,-0.588740830139598,-0.44400564015794597,-0.5887220725674621,-0.5839521628831305,-0.7277945141861001,-0.17928000895795668,-0.2838045176621241,-0.9946291895210042,-0.2507817148306506,-0.38038358481075507,-0.1608618123013619,0.12411503425177615,-0.0243908808102772,-0.13263276274155422,-0.38582380797761967,0.20154028523959075,-0.4287122043097685,-1.4898355394203966,-0.4500430449872843,-0.4620003857719106,-0.5676620151958709,-0.22109595814581695,-0.4598794500905934,-0.44912390012673503,-0.5616414016685283,-0.08931089925783531
-0.17613102638751926,0.3289284083698576,-0.1372636856121226,-0.26947029578600973,0.4358383153827756,0.41948409974652867,0.2193221065137838,0.1640765495816218,-0.3031012538627785,0.2026698913645519,-0.7762112420572359,-1.120208632946512,-0.7205705392853421,-0.574728788518993,-0.5327394083994448,-0.15910212325558842,-0.050730570786343236,0.17149911772072302,-0.7909154310390171,-0.21299842243313333,-0.1520651195330667,0.032228110430908674,0.002351550905301724,-0.24666903179152413,1.268761073323489,1.0050543186154464,1.0131326898175101,1.6459280299782606,-0.18811240620043576,1.2020859575883103
0.2772183301028862,0.10867388112635987,0.35787581978486305,0.1612859248041768,0.6083516414956213,0.9786321712187872,1.0018154815134093,1.037596069914034,0.1786936212939316,0.017855423466562922,0.36825478345316476,-0.431368450627182,0.5468622318090252,0.26043033011911076,0.7485389462135599,0.6311219305834858,0.49342347894647404,1.0996528876289164,-0.6524519101620987,-0.09844125259494485,0.4053581109871536,-0.250983317140176,0.4826131795723987,0.2573055022777027,1.0083068372113677,0.9916803443523093,1.091277768076971,1.4344858491574444,-0.1466091844817591,-0.09929728113820895
0.25139463258128086,0.09310032869500219,0.15815568315414613,0.11597413657269551,-0.868512441618256,-0.9311024165143161,-0.8473011234896303,-0.7415272185355116,-1.0347156939155595,-1.3757825640901196,-0.9020244139291147,-0.24558474461826899,-0.872474790888045,-0.6295889961723695,-1.1045795805715637,-0.9304271871891615,-0.7158676056137727,-0.8036138751811277,-0.16496877054584075,-0.786472302674155,-0.05916124777969647,0.000584375506765225,-0.14587734683145656,-0.1728259605663422,-1.2254193233434305,-0.9557526807367872,-0.9088748708414841,-0.8419923437917061,-0.43559458015254665,-1.2288096317130428
-0.35402760931413435,-0.2984632752934378,-0.35404325058004704,-0.4251192306850595,0.26632522102841516,-0.1441671776704729,-0.6087450584583474,-0.6442394994463567,-0.31023895571695115,-0.37504644532397413,-0.5484460171167657,-0.1901820489893684,-0.5839153631331034,-0.5213276289415042,-0.5571572807253172,-0.46855300612752937,-0.3434603071112582,-0.5283193699129419,-0.36637025545772206,-0.32961968542155956,-0.4183895518927272,-0.15763429911395258,-0.4547863697148609,-0.4561566894879033,-0.14828655026957552,-0.2618257888562802,-0.477044264968394,-0.5208368076079211,-0.23115278427906413,-0.2653865797802039
-0.9852735487311545,-0.9325293385701724,-1.0072945308096841,-0.8861813875599381,-0.5902409460188406,-1.1281176765968233,-1.0864713905421062,-1.2432317060724036,0.43921973897126354,-0.40516435861105443,-0.26471562261949416,1.3426258634102133,-0.3628037691013699,-0.4737626616675661,0.571344386227162,-0.8133391109191036,-0.963340965525265,-1.8171767016751006,1.3695732252884358,-0.9646723446446706,-0.9758127824129474,-1.0468232504823867,-1.0085695316593897,-0.8347573760093394,-1.0885704874201125,-1.1505263786417494,-1.2589467532176817,-1.6927883636818992,-0.3372165731156824,-1.1872873070525443
0.7449141852164061,0.1909912296921116,0.6408126800117121,0.6085191592967203,-1.5615659778281197,-0.6008673138998277,-0.6382267554756016,-0.6463094509163387,0.14657396295015054,-1.295011796638406,-0.6274046284294621,-1.163607411189151,-0.5856748718389264,-0.4454571289953453,-1.4236617770461388,-0.5836601684414866,-0.5374162060259257,-0.982468633898581,-0.12262868564959312,-0.7245495081670262,0.6014885069109346,0.11766619472609614,0.5952671418523349,0.3617837085675284,-1.3843405521576055,0.21173448164298792,-0.14007184657788643,-0.40092099736618536,2.686369986907932,-0.4204382984491548
-0.5807022875593368,-1.3129689765362134,-0.5770640698176811,-0.6048952216554175,1.0658869846644703,-0.24492641068409804,-0.6220118221161117,-0.5192661794461922,-0.527938862269243,0.46141014642173606,-0.6100510874816166,-1.281615152878709,-0.6214515488573236,-0.574145169288638,0.11400423698852571,-0.7405271384786469,-0.42517320896882643,-0.5587325579591697,-0.12148435903077566,-0.5408452177958771,-0.5814874600819769,-1.5895133044314487,-0.601829436269725,-0.5840096809137578,0.8758724798662226,-0.5712509206715917,-0.5262801813284012,-0.5996470750047707,-0.2280784715591616,-0.1949563075712569
-0.44584520050206466,-0.6722285336460392,-0.4347634724682951,-0.5133889480191142,1.5009205896446878,0.1005070119938979,-0.35827347421592404,-0.39481034731352344,0.4927525028775646,0.46688613065575035,-0.5822854219650642,-0.1901820489893684,-0.7082539783445824,-0.5756042173645257,0.8976859501499697,-0.5188789282554921,-0.19260571906651675,0.012342019654971855,0.8386056741571127,-0.4562173986361342,-0.5567130942810781,-0.6987421663168076,-0.6092408811565628,-0.5802909650966623,1.1363267159783428,-0.4989098780664403,-0.4056747715291176,-0.44912390012673503,0.34681800706251176,-0.46511421738766634
-0.46019169912517843,-0.5543144938086111,-0.5204766977723112,-0.49779463129009777,-0.8010072270523593,-1.2159301925193122,-1.0315248777261983,-1.0770404774262223,-2.1053709720415807,-0.8186011682791464,-0.9558203908674352,-0.8917648513033456,-1.0126489844519293,-0.7448537941674958,-0.6775967861164444,-1.1965656541020366,-0.8849205249147051,-1.2829761448009454,-0.772606205137937,-0.8470190350811255,-0.6041972953994673,-0.9661317264258203,-0.6741651383652629,-0.5941033381315883,-0.9649650872313097,-1.2622598545310504,-1.1714061973408982,-1.2811414885734012,-1.5561815665568246,-1.1820313165891898
0.12514544469787647,-1.1928301434943056,0.08991796980531779,-0.0193727633395216,1.0583864052682594,-0.20120778630388456,-0.23948680331723685,0.43731014361924814,-0.5529208187588494,-0.20529093406952578,-0.3727414150198316,-0.8803149608733727,-0.3698418039246612,-0.36520948482152327,-0.2799814327019011,-0.6880596877494943,-0.47994779153269085,-0.027053301648431977,0.1588756625795136,-0.08364858501824181,-0.09632279648104441,-1.405979641871416,-0.12216072319357532,-0.22984626976180644,0.1077532072643737,-0.6648687405135524,-0.6387548893434634,-0.11214716579761629,-0.49708083455058666,-0.32215127678442995
-0.47166889802367,-0.8101657123237852,-0.3798404348948482,-0.511035088890206,2.400990117189965,1.2544535353342976,0.8519501883423662,0.8497479740131657,1.0066670363780548,1.8372511852178726,-0.2490974357664334,-0.5683977844826628,-0.32644058918103164,-0.32172985216007055,0.17438897530791275,0.43303053497341965,0.13574246165785112,-0.02547748879629589,0.1108139445891783,0.43891099751691814,-0.16445230243351577,-0.32692828095812065,-0.11326698932936949,-0.24454405132461235,2.067781695972538,1.6275520297723798,1.1599370275881735,0.8814832223953101,1.6226577858218412,2.1113723077486
-1.2449451738095194,1.970825793275928,-1.2490391128564478,-1.0588958011435718,-1.1962877612326612,-1.0673243963427925,-0.8971743276104857,-0.9733617831734978,-0.6564174956443652,-0.43665126795663683,-0.9276208868271865,0.9030978114209357,-0.8976944156715053,-0.7859989499075279,-0.12984451502255095,-0.6778874268938423,-0.5293347102378145,-0.8553005367311934,-0.565483087131968,-0.5291486899445305,-1.1554269344694628,1.756811663796733,-1.161838211919198,-0.9381730920657092,-0.9384782157622803,-0.8891867633816268,-0.9341703875035061,-0.9732935022314855,-0.9351703971366213,-0.6369851055393517
-0.39419780545885347,-0.37188145104126985,-0.44599773015377275,-0.43983085024073526,-1.2622928599193142,-1.0868382887700123,-0.9142491437996453,-0.7684365876452779,-1.2345713458324166,-0.995201659826113,-0.41872829853162175,-0.5805863775210207,-0.38978290259065296,-0.4369946501551968,0.11730394946499481,-0.7292841133224,-0.8022198846830343,-0.9310971349189423,-0.14665954464476058,-0.9034375811876207,-0.5050998321958725,-0.7683583831499231,-0.5440201661523891,-0.5186665315562229,-1.1238863160454846,-0.9794610896578032,-1.102250061609549,-1.1587120300282012,-1.1749667892889772,-1.2603455744931686
-1.3169645968975525,-1.5354482969841905,-1.304794317665856,-1.1089153076328695,0.49584295055246147,-0.7172001341390225,-0.7233551556129235,-0.7060792996120695,0.03593958421046194,0.8680019757973106,-0.49725307132062196,-0.4084686697672365,-0.5070834829788405,-0.6570190999990578,0.8660087103758648,-0.5911555185456513,-0.36920136776968626,0.42205336121037135,-0.04710312880763757,-0.28833782241680683,-1.2462662757394243,-1.6069173586397276,-1.2478109726065179,-1.0001516890173008,0.006220199966428458,-0.8654783544606107,-0.8584193492138438,-0.7720537762894362,-0.7368772267029425,-0.3415984414988413
-0.3798513068357397,2.24447535742694,-0.4306026362884887,-0.42041151242724334,-0.9772708428633098,-1.1408767601069285,-0.8411591032777023,-0.8553745493845228,-0.9490632716654773,-0.8678850263852765,-0.6551702939460146,0.3121357247126632,-0.7604527366173258,-0.5677253577547322,0.6116008784400869,-0.6976965664548489,-0.5658510986137242,-0.3508828427624111,-0.19586558925391334,-0.7156051045159963,-0.4947771797788316,1.6112504831456722,-0.5668474164038502,-0.5046770768157206,-0.39108287206900977,-0.916542619828953,-0.8680858502239737,-0.7319832650989179,-0.8029749501808354,-1.0190956122252075
-0.15891522803978272,-1.1082880017240744,-0.17637554570230518,-0.2485797960169504,0.15006624038715047,-0.41004396199134224,-0.26786293669634403,-0.006176958824399355,0.2857591491065338,-0.6912845348383099,-0.529357122074136,-0.7560282470125392,-0.41969455058964095,-0.4276567424695157,0.48852160306778436,-0.5761648183373219,-0.24887687492447585,0.2550171988839392,-0.10088647989206019,-0.5181401931432631,-0.23877539983621202,-1.0373301300051432,-0.22295637365457072,-0.29837688981970895,0.5182997150343269,-0.485535903803303,-0.17937023853495643,0.21166988035454273,0.07320417499123426,-0.6117563513152507
-0.6323496826025475,-0.2205955131366455,-0.598284334334695,-0.6431454325001745,-0.1619578624952122,0.22997418290525987,-0.2713024680150237,-0.4302582662369656,0.5784049251276469,0.058925305221672636,-0.4148237518183565,0.67410000282148,-0.4026859664333535,-0.48893676165679784,0.6238098146030226,0.8864992162753814,0.8163839958121011,0.9956492393879308,0.8294510612065727,0.3332982313297594,-0.6227780697501413,0.20310427902128417,-0.6231743975438181,-0.6171239598564652,0.3637929647983241,0.28833087969550114,0.008539313811492968,-0.010122617009949706,0.7188098461706535,-0.03044380606826761
1.143746846938977,0.5558573152267942,1.0693788065317928,1.09812185810961,-1.6560732782203735,-0.3137879349224602,0.2684582682092076,0.2517907431221098,-0.12465870750844142,-1.274476855760851,1.0597933902248018,0.1976368204129353,0.9022829903852339,1.1130980256678666,-0.47895409503299624,1.4775611102037947,0.8654715998584058,0.4582970568095027,0.0822057791187406,0.4230862833650963,0.7212312749486118,-0.17662054006843886,0.6486295450375678,0.6167813645969334,-1.9440964358697566,-0.3700333988034815,-0.11387291860650649,-0.3352704181462956,-0.8613868918589733,-0.9802012827963857
0.8740326728244326,-0.6544301880102015,1.0111271000145001,0.7706412068002674,1.7109368127385856,2.335222962072623,1.65164121993539,2.3817708057336078,4.407781969891716,1.5634519735171488,2.837663660331558,-0.4099460749840072,2.6406775917381737,2.1355989172499474,0.345644052836666,0.6760940312084737,0.1537013411869869,1.960046704895256,0.2744526510800819,1.2514756676604655,1.2352993653172588,-0.6987421663168076,1.3393762084908618,1.0293817385889568,0.9818199657423389,0.8372717324051793,0.4814751342603687,2.0776840915144725,1.7471674509778718,1.1390140720280586
-0.8073769658045399,-1.3240929425586119,-0.77803245730234,-0.7826115858879807,1.545924066021952,0.19620013831968727,-0.5171061168963818,-0.0022957998181829574,-0.12108985658135409,-0.2723717409362027,-0.23217773334228436,0.2678135682095427,-0.541100651291415,-0.3468254790653386,1.415080866460346,0.5149440039689333,-0.30873980668826206,1.2792955527724381,-0.5586171274190629,-0.12527446354803404,-0.8973606240434349,-1.5895133044314487,-0.9098490857667086,-0.7892473776763136,0.19604277882780455,-0.45574841567177016,-0.8673631211764874,-0.4195515671448027,-1.27180763996589,-0.8614158983245791
-0.31385741316941473,1.2878142795006384,-0.37817610042292527,-0.38422092832028076,-0.9075154544785508,-0.9834521856219538,-0.938325863030403,-0.7873248948088638,-0.49225035299837555,-1.1252562853839576,-0.5631965269224343,0.06282359438261075,-0.654882214267957,-0.4968156212665913,-0.3060491612660081,-0.8773708160946817,-0.7933003078502302,-0.8187416785616348,-0.9762963432874532,-0.7885363958243926,-0.3977442470586451,0.9593895437083149,-0.4790959089436891,-0.4448234603310409,-0.46171452931975393,-0.8989132901184539,-1.0573956900999277,-0.8172994457517926,-0.9582277425358863,-1.1205362281679452
-1.1258692352376727,-0.992598755091126,-1.1296231144959983,-0.9971069990097337,1.3209066841356323,-0.4228030455014475,-0.9533123923475073,-0.9094520315378029,3.3478332445469547,0.943296759015009,0.5374518076946571,0.4487957072639513,0.3157800884442955,-0.10491530808316253,0.17570886029850033,-0.7694377745947106,-0.7339162795405542,-0.5261132319199513,2.4200650613629073,0.7385485198264142,-1.0831683675501749,-1.3237059310686428,-1.1075864353475444,-0.9050588131230017,-0.21008925036397638,-0.963594692918354,-1.1610169672832822,-1.3114531298798817,0.9647548637628135,-0.21177547705399064
0.1710542402918416,-1.1928301434943056,0.27133042724488576,0.015640891202986673,0.5483470063259355,1.5096352055364022,0.6947144709170098,0.3868550765384366,1.0030981854509684,1.5538690011076233,0.6693387188982816,0.5780686637313855,1.1855638920227067,0.32783835122512134,0.9880980720052268,1.4497212383883258,0.616441803721055,0.6726076047000197,0.6692453345721219,0.5634446175812553,0.03993621542389829,-1.182891310656204,0.2039428518272929,-0.12483681835525273,-0.04675354297162907,0.646388645194948,0.19509374919390535,-0.05448111648284824,-0.15736927900141576,0.4126361899924976
-0.47166889802367,-0.6522053948057213,-0.36819009359138966,-0.5122120184546601,-0.04869911361243163,0.8998260671857846,0.8101844509012561,0.010641396869204674,0.9888227817426211,1.4429803203688296,0.0007935538825395245,0.016654681358527122,1.3081429985283626,-0.2341869676068102,0.08331691095736174,2.642017287100804,2.3710243337176307,2.4706100689873693,1.3318104468674583,2.0024615588219237,-0.5133579541295056,-0.7572830759264728,-0.2786904392035921,-0.5296455973019332,-0.6515371081811306,0.9053574195629691,0.9526041320905287,0.29151517940576027,0.4636418904187876,1.0076143104442024
-0.244994219778467,0.17541767726075314,-0.2009244791631637,-0.31743017553751296,-0.9712703793463415,0.35944135381662184,0.1542166922673472,-0.510210141765021,-0.7277945141861001,0.22046684012509962,-0.48120104594386487,-0.7100440096405517,0.34921075385492917,-0.42036150209007733,-0.6772668148687974,2.206216216758659,1.3362935581805848,0.33853528004715516,-0.6204107648352085,1.4885023644127533,-0.17064589388374066,-0.050045600371864514,0.23062405341990957,-0.2588876694762664,-0.5367606651486704,1.8688914744299012,1.70243551885761,0.31369442914220913,-0.12970046452229828,2.1376522600653716
-1.2988880086324286,-0.7634450550297098,-1.3102034046996047,-1.092144061339399,-0.8362599502145491,-1.1684588965184797,-0.8835390427400055,-0.8119055685149004,-0.9062370605404372,0.1807659544284949,-0.7666667945359209,-0.6793878513925602,-0.9141164969258516,-0.7463128422433833,1.5371702280897075,-0.8010253214622617,-0.6083537801660124,-0.3007719940644817,0.36027714749139494,-0.09156094209415273,-1.1884594222039941,-1.0531519974672152,-1.2297270470826334,-0.9629645308463458,0.8008263440373061,-0.9849322609472683,-0.9354803339020752,-0.6249314197043226,-0.26497022419798577,-0.1287308277329924
-0.18473892556138805,-0.2317194791590445,-0.21215873684864195,-0.2815338238216639,0.48084179176003977,-0.4032891530742277,-0.5983036240980698,-0.5239235702536519,-0.5957470298838905,-0.7679483141145131,-0.42046365262640634,0.3232162638384433,-0.39564793161006223,-0.3792163463500449,-0.3621442733659852,-0.5595679716781002,-0.40302392421622546,-0.34127038436438084,-0.21074183529854112,-0.6842996917373924,-0.2408399303196202,0.01957061646125152,-0.2855089684994827,-0.31927253107767417,0.0724373786390016,-0.4989098780664403,-0.6351412441060317,-0.5230547325815659,-0.38640557663411496,-0.9565493257112911
-0.3482890098648883,2.1310109039984724,-0.3827530202207125,-0.40158063939597843,-1.092029707625333,-0.8425393662677033,-0.3254750862842286,-0.6369946693014197,-0.852704296634136,-0.7706863062315202,-0.7822849813889817,0.29920842906591993,-0.7457901640688024,-0.6240446134839964,0.47202304068543766,-0.2051449881811713,0.20338757455092957,-0.6164073083473528,-0.42701956625504983,-0.3457884150984209,-0.4906481188120149,1.570113627744286,-0.5449095395388097,-0.5029062597599608,-0.4219842221162102,-0.578545815724212,-0.15723666145568707,-0.732722573423466,-0.8567754227791204,-0.6206915351029532
3.1924268503196704,1.2388688290020837,3.320391179807166,3.6108664782190316,0.7883655470046768,3.0651175922830545,3.0151697069834027,3.5305938715736285,0.08590349718967671,0.6996154606013664,2.192545775595407,0.5097386724557418,2.702846899343913,2.386555186302627,0.3908501137642945,1.6901078238718925,0.7517320295072117,1.3817233881612876,-1.147945336110079,0.7179075883240379,2.835310489958631,1.2346900375483636,3.0973709356488146,2.979051316980449,1.1054253659311417,2.130291880482129,1.6662990664832926,2.5464055692781002,-0.8829070808982875,1.0969661483212247
0.14809984249485905,-0.812390505528265,0.04082010288360015,0.0415333416209759,-1.4708089671339706,-1.2757853048681882,-0.9087213256089102,-0.7575693424278723,-0.6171601354464106,-1.390841520733659,-0.3293575626502182,-0.5290618705861434,-0.4806908523914984,-0.27183040796471225,-0.6436097476088113,-1.0354691650775263,-0.8039559097041841,-0.8206326539841982,-0.6570292166373687,-1.0015508089289162,0.03993621542389829,-0.6433656301995563,-0.10437325546516407,-0.06887899939324459,-1.3755115950012629,-1.1325323041786193,-1.044567249507045,-0.833268505562036,-0.6139047179068625,-1.4337932597838599
-0.8102462655291626,-1.419759050351242,-0.7713751194146495,-0.7781981000212781,2.093466361945329,0.1492917430619474,-0.11603219705748427,0.1927971262276223,0.7604163224090702,0.8803229403238423,-0.5887929998205063,-0.3918478610785663,-0.5657337731729345,-0.6470975730830216,-0.11433586638314548,-0.4064486766930221,-0.3344808673466902,0.017069458211380117,0.04558732731658068,-0.029294132061984307,-0.7074238195698784,-0.8363924132368318,-0.6608245375689545,-0.7146959796288278,1.268761073323489,-0.08674830759339289,-0.24396414715404827,0.25602837982744125,0.6358034027332993,0.41631538331684564
-0.5548785900377315,-0.2917888956799982,-0.5579242233905704,-0.5751777501529524,-0.3689738538306259,-0.4646453340713513,-0.728268771782466,-0.8481297192395857,-1.216727091196983,0.017855423466562922,-0.7484455765406833,-0.014740179497850083,-0.6425656533271974,-0.6406777615491158,-0.6832062973264422,-0.4658760953760419,-0.545198387155218,-1.0038996886876326,-0.7028022813900688,-0.6701950552107685,-0.6041972953994673,0.3249326584792368,-0.5452059973342834,-0.5884367235531572,-0.5058593151014694,-0.17793449575114684,-0.527183592637759,-0.8514554903459244,-0.8045121065407863,-0.3647247995375999
